epoch,container,mem_bytes,mem_perc,cpu_perc,restarts
1788787946,siem_api,77772881,14.49,4.56,0
1788788008,event_collector,53875834,10.04,8.91,0
1788788008,scoring_engine,18234736,3.40,5.38,0
1788788008,config_service,3755999,0.70,0.12,0
1788788008,siem_api,78716600,14.66,6.80,0
1788788071,event_collector,54431580,10.14,11.37,0
1788788071,scoring_engine,18318622,3.41,7.16,0
1788788071,config_service,3755999,0.70,0.11,0
1788788071,siem_api,77909196,14.51,2.19,0
1788788133,event_collector,53781463,10.02,8.87,0
1788788133,scoring_engine,18654167,3.48,5.74,0
1788788133,config_service,3755999,0.70,0.10,0
1788788133,siem_api,75958845,14.15,17.35,0
1788788196,event_collector,53561262,9.98,8.17,0
1788788196,scoring_engine,18192793,3.39,5.63,0
1788788196,config_service,3755999,0.70,0.12,0
1788788196,siem_api,76116131,14.18,13.40,0
1788788258,event_collector,53980692,10.06,9.55,0
1788788258,scoring_engine,18591252,3.46,5.73,0
1788788258,config_service,3760193,0.70,0.11,0
1788788258,siem_api,77437337,14.42,6.63,0
1788788321,event_collector,53928263,10.04,12.23,0
1788788321,scoring_engine,18675138,3.48,7.97,0
1788788321,config_service,3760193,0.70,0.10,0
1788788321,siem_api,75864473,14.13,2.96,0
1788788383,event_collector,54190407,10.09,11.42,0
1788788383,scoring_engine,18213765,3.39,7.37,0
1788788383,config_service,3760193,0.70,0.12,0
1788788383,siem_api,77688995,14.47,5.87,0
1788788446,event_collector,48454696,9.02,9.92,0
1788788446,scoring_engine,16022241,2.98,6.43,0
1788788446,config_service,3342860,0.62,0.11,0
1788788446,siem_api,57839452,10.77,9.01,0
1788788508,event_collector,50237276,9.36,11.35,0
1788788508,scoring_engine,16756244,3.12,7.62,0
1788788508,config_service,3342860,0.62,0.12,0
1788788508,siem_api,60964208,11.35,3.46,0
1788788571,event_collector,50352619,9.38,11.45,0
1788788571,scoring_engine,16452157,3.06,7.63,0
1788788571,config_service,3346006,0.62,0.12,0
1788788571,siem_api,58070138,10.82,6.74,0
1788788633,event_collector,50981765,9.50,12.61,0
1788788633,scoring_engine,16158556,3.01,8.25,0
1788788633,config_service,3346006,0.62,0.10,0
1788788633,siem_api,58133053,10.83,5.11,0
1788788696,event_collector,51422167,9.58,10.69,0
1788788696,scoring_engine,16284385,3.03,6.32,0
1788788696,config_service,3346006,0.62,0.13,0
1788788696,siem_api,61509468,11.46,6.60,0
1788788759,event_collector,52156170,9.71,10.20,0
1788788759,scoring_engine,16693329,3.11,6.77,0
1788788759,config_service,3608150,0.67,0.10,0
1788788759,siem_api,59160657,11.02,4.95,0
1788788821,event_collector,51568967,9.61,10.32,0
1788788821,scoring_engine,16703815,3.11,6.25,0
1788788821,config_service,3350200,0.62,0.12,0
1788788821,siem_api,63344476,11.80,9.89,0
1788788884,event_collector,52156170,9.71,9.34,0
1788788884,scoring_engine,16200499,3.02,6.24,0
1788788884,config_service,3350200,0.62,0.11,0
1788788884,siem_api,62484643,11.64,5.10,0
